experiment,seed,task,model,epochs,final_closed_test_loss,final_open_test_loss,peak_open_test_loss,peak_closed_test_loss,trajectory_gain_distance,open_loop_test_loss_spike,closed_loop_plateau,plateau_length,stage1_end,plateau_end,stability_crossing,stability_to_plateau_gap,final_closed_coupled_radius,closed_recovered,claim_C1_divergence,claim_C2_stages,claim_C3_stability_transition,requested_device,resolved_device,runtime_seconds,perturbation
robustness_feedback_high,4,double_integrator,tanh_rnn,1000,0.08970924916952246,0.40448426358401773,332.47990564346316,332.47990564346316,0.349982463929875,False,False,0,42,42,42.0,0.0,0.7007652428424519,True,True,False,True,cuda,cuda,136.05503678321838,feedback_high
robustness_feedback_high,5,double_integrator,tanh_rnn,1000,0.08937471819171902,0.39925504037179055,190.0527803134918,190.0527803134918,0.37688785532365265,False,False,0,54,54,54.0,0.0,0.6932655805577805,True,True,False,True,cuda,cuda,136.65807104110718,feedback_high
robustness_feedback_high,6,double_integrator,tanh_rnn,1000,0.08978353461015934,0.3161910510452071,93.26991520166398,93.26991520166398,0.3686520317717629,False,False,0,45,45,45.0,0.0,0.6937613749920293,True,True,False,True,cuda,cuda,136.0204815864563,feedback_high
robustness_feedback_high,7,double_integrator,tanh_rnn,1000,0.09018117431732786,0.3731322451015711,436.8859477043152,436.8859477043152,0.39079255537420915,False,False,0,52,52,52.0,0.0,0.6953676527418166,True,True,False,True,cuda,cuda,136.09069204330444,feedback_high
robustness_feedback_high,8,double_integrator,tanh_rnn,1000,0.0899735925463872,0.37534724311903117,54.17388521432876,54.17388521432876,0.3599066515391107,False,False,0,44,44,44.0,0.0,0.7053251714450094,True,True,False,True,cuda,cuda,136.12894773483276,feedback_high
robustness_feedback_high,9,double_integrator,tanh_rnn,1000,0.08971389161409384,0.3759138711402193,18.422961320877075,18.422961320877075,0.3635536971294559,False,False,0,47,47,47.0,0.0,0.698779469522273,True,True,False,True,cuda,cuda,136.09137511253357,feedback_high
robustness_feedback_high,10,double_integrator,tanh_rnn,1000,0.08955900275029824,0.3717378925625235,331.038516895771,331.038516895771,0.3684452517812295,False,False,0,46,46,46.0,0.0,0.6950919331234954,True,True,False,True,cuda,cuda,136.47251796722412,feedback_high
robustness_feedback_high,11,double_integrator,tanh_rnn,1000,0.08974244408504015,0.3695308876945637,24.55568039178848,25.33134698867798,0.37669957977168256,False,False,0,51,51,51.0,0.0,0.6965517702062889,True,True,False,True,cuda,cuda,136.69697046279907,feedback_high
robustness_feedback_high,12,double_integrator,tanh_rnn,1000,0.09031779139585144,0.4084903266245965,459091.61056868074,459091.61056868074,0.37818523606628773,False,False,0,53,53,53.0,0.0,0.6986751589596146,True,True,False,True,cuda,cuda,137.07035732269287,feedback_high
robustness_feedback_high,13,double_integrator,tanh_rnn,1000,0.08994030580251099,0.4014696071762592,19114.32959606409,19114.32959606409,0.3725329727827004,False,False,0,57,57,57.0,0.0,0.6954225054292363,True,True,False,True,cuda,cuda,136.60496306419373,feedback_high
robustness_feedback_high,14,double_integrator,tanh_rnn,1000,0.08994732896713423,0.308797973289079,73.6722204208374,73.6722204208374,0.37085659149551436,False,False,0,43,43,43.0,0.0,0.6969794346559122,True,True,False,True,cuda,cuda,136.53015112876892,feedback_high
robustness_episode_short,0,double_integrator,tanh_rnn,1000,0.173919211043115,0.7694958162307739,38.76353302955627,38.76353302955627,0.5019985653614035,False,False,0,57,57,57.0,0.0,0.6940717613413944,True,True,False,True,cuda,cuda,75.39392900466919,episode_short
robustness_episode_short,1,double_integrator,tanh_rnn,1000,0.17413169971730874,0.8529548811912536,18139.354273433684,18139.354273433684,0.5215465205921874,False,False,0,88,88,88.0,0.0,0.687797255099059,True,True,False,True,cuda,cuda,75.65466475486755,episode_short
robustness_episode_short,2,double_integrator,tanh_rnn,1000,0.17348656795161801,0.8005919969081878,5169.205160045623,5169.205160045623,0.5119831209976045,False,False,0,79,79,79.0,0.0,0.6870274110194924,True,True,False,True,cuda,cuda,76.0852997303009,episode_short
robustness_episode_short,3,double_integrator,tanh_rnn,1000,0.17337469537329972,0.6622872066497802,7.99227454662323,7.99227454662323,0.49371212709312,False,False,0,48,48,48.0,0.0,0.6863556952143224,True,True,False,True,cuda,cuda,76.19352197647095,episode_short
robustness_episode_short,4,double_integrator,tanh_rnn,1000,0.1729446919955101,0.5460761988162994,18.737956738471986,18.737956738471986,0.45905035439499636,False,False,0,44,44,44.0,0.0,0.6847320339077287,True,True,False,True,cuda,cuda,75.98393630981445,episode_short
robustness_episode_short,5,double_integrator,tanh_rnn,1000,0.17254157004943413,0.7029082894325256,167.71251852512358,167.71251852512358,0.4954722633114814,False,False,0,55,55,55.0,0.0,0.6853316428123835,True,True,False,True,cuda,cuda,75.64446997642517,episode_short
robustness_episode_short,6,double_integrator,tanh_rnn,1000,0.17300505810051928,0.6782977557182313,7.370952200889588,7.370952200889588,0.4965728547037114,False,False,0,48,48,48.0,0.0,0.6849771970147549,True,True,False,True,cuda,cuda,75.75177764892578,episode_short
robustness_episode_short,7,double_integrator,tanh_rnn,1000,0.17386648528794713,0.8248423075675965,334.56480224609373,334.56480224609373,0.5198913882925725,False,False,0,63,63,63.0,0.0,0.6905501963472425,True,True,False,True,cuda,cuda,75.50570321083069,episode_short
robustness_episode_short,8,double_integrator,tanh_rnn,1000,0.17330408282050208,0.6182797670364379,6.492224388122558,6.492224388122558,0.47520719456492233,False,False,0,44,44,44.0,0.0,0.6881018381871912,True,True,False,True,cuda,cuda,75.27006673812866,episode_short
robustness_episode_short,9,double_integrator,tanh_rnn,1000,0.17306422036071908,0.6155230045318604,7.635557618141174,7.635557618141174,0.476788376541603,False,False,0,46,46,46.0,0.0,0.6852204645213206,True,True,False,True,cuda,cuda,75.9114921092987,episode_short
robustness_episode_short,10,double_integrator,tanh_rnn,1000,0.1729954392943279,0.6470628368854523,82.57096920967102,82.57096920967102,0.4819258431354618,False,False,0,52,52,52.0,0.0,0.6872310320703962,True,True,False,True,cuda,cuda,76.32764649391174,episode_short
robustness_episode_short,11,double_integrator,tanh_rnn,1000,0.17302413256906174,0.7435411870479584,9.39370768070221,10.331461200714111,0.5008783327884629,False,False,0,54,54,54.0,0.0,0.6840477012373283,True,True,False,True,cuda,cuda,75.2574348449707,episode_short
robustness_episode_short,12,double_integrator,tanh_rnn,1000,0.1740868717677629,0.8076450824737549,3342.1146367836,3342.1146367836,0.5056496916471344,False,False,0,59,59,59.0,0.0,0.6887874689457105,True,True,False,True,cuda,cuda,74.72387456893921,episode_short
robustness_episode_short,13,double_integrator,tanh_rnn,1000,0.1732674210177363,0.7487347888946533,427.86678751945493,427.86678751945493,0.4960227305897914,False,False,0,57,57,57.0,0.0,0.6853944623602459,True,True,False,True,cuda,cuda,74.32105922698975,episode_short
robustness_episode_short,14,double_integrator,tanh_rnn,1000,0.17327198173659616,0.7576084125041962,6.68481125831604,6.68481125831604,0.5136459550691639,False,False,0,47,47,47.0,0.0,0.6939722318914878,True,True,False,True,cuda,cuda,75.37904620170593,episode_short
robustness_episode_long,0,double_integrator,tanh_rnn,1000,0.05246477642959808,0.5564536338858307,22128.087543337344,256200.90367767215,0.5195145271106729,False,False,0,57,57,57.0,0.0,0.7021491844128701,True,True,False,True,cuda,cuda,256.55835223197937,episode_long
robustness_episode_long,1,double_integrator,tanh_rnn,1000,0.052735321637282805,2.8455348801612854,9374736.588021483,9374736.588021483,0.5748421795764537,False,False,0,75,75,75.0,0.0,0.6964064844186199,True,True,False,True,cuda,cuda,262.04877257347107,episode_long
robustness_episode_long,2,double_integrator,tanh_rnn,1000,0.0523436788042605,1.2479130621254444,4205247.776290012,4205247.776290012,0.5513156482119429,False,False,0,73,73,73.0,0.0,0.6925528606728347,True,True,False,True,cuda,cuda,262.13966131210327,episode_long
robustness_episode_long,3,double_integrator,tanh_rnn,1000,0.05238136564088967,0.44341010868782177,509.17007592082024,509.17007592082024,0.49521909816687365,False,False,0,48,48,48.0,0.0,0.6943032004211118,True,True,False,True,cuda,cuda,261.0333936214447,episode_long
robustness_episode_long,4,double_integrator,tanh_rnn,1000,0.05188416951243526,0.18994432194289804,695.7702067673206,695.7702067673206,0.45094439392995195,False,False,0,49,49,49.0,0.0,0.6924163871942748,True,True,False,True,cuda,cuda,262.30350279808044,episode_long
robustness_episode_long,5,double_integrator,tanh_rnn,1000,0.051747150915932884,0.3872627963969717,244.2497466814518,244.2497466814518,0.5166326863178637,False,False,0,56,56,56.0,0.0,0.6879321438654697,True,True,False,True,cuda,cuda,262.3444678783417,episode_long
robustness_episode_long,6,double_integrator,tanh_rnn,1000,0.05225031643521594,0.4701812942349352,396.8085377156734,396.8085377156734,0.5036452898670417,False,False,0,50,50,50.0,0.0,0.6935905719918468,True,True,False,True,cuda,cuda,261.38938999176025,episode_long
robustness_episode_long,7,double_integrator,tanh_rnn,1000,0.052651199850974925,1.2659346467256547,552.0662103271484,552.0662103271484,0.5427023289055976,False,False,0,54,54,54.0,0.0,0.6945868444902246,True,True,False,True,cuda,cuda,261.75879883766174,episode_long
robustness_episode_long,8,double_integrator,tanh_rnn,1000,0.05201320353457433,0.2625294303360329,199.48903302192687,199.48903302192687,0.4814387453648811,False,False,0,49,49,49.0,0.0,0.6966331026010312,True,True,False,True,cuda,cuda,262.3994126319885,episode_long
robustness_episode_long,9,double_integrator,tanh_rnn,1000,0.05186120942739663,0.28426454249757627,58.995259100198744,54.63677241683006,0.4909809126218511,False,False,0,50,50,50.0,0.0,0.68918271905031,True,True,False,True,cuda,cuda,261.6399507522583,episode_long
robustness_episode_long,10,double_integrator,tanh_rnn,1000,0.05193932434494137,0.34091014932586405,369.36955718278887,369.36955718278887,0.503002242837589,False,False,0,53,53,53.0,0.0,0.6900243543311935,True,True,False,True,cuda,cuda,261.7210144996643,episode_long
robustness_episode_long,11,double_integrator,tanh_rnn,1000,0.05216919294556654,0.4876517638249788,67.90396458387374,66.11562480568885,0.5167350420819504,False,False,0,59,59,59.0,0.0,0.6929624773742016,True,True,False,True,cuda,cuda,259.0444884300232,episode_long
robustness_episode_long,12,double_integrator,tanh_rnn,1000,0.05259545974016306,0.43560499489773064,5501544.759245133,5501544.759245133,0.5163569048346047,False,False,0,58,58,58.0,0.0,0.6963632462253412,True,True,False,True,cuda,cuda,262.13104271888733,episode_long
robustness_episode_long,13,double_integrator,tanh_rnn,1000,0.05217449084187725,0.3856360141563346,130632.59340098142,130632.59340098142,0.5100046941306169,False,False,0,59,59,59.0,0.0,0.6930506732711427,True,True,False,True,cuda,cuda,261.8936290740967,episode_long
robustness_episode_long,14,double_integrator,tanh_rnn,1000,0.05259423303691865,0.5963812319003046,223.427154648304,223.427154648304,0.504122802931976,False,False,0,47,47,47.0,0.0,0.6964788559723286,True,True,False,True,cuda,cuda,261.8818075656891,episode_long
robustness_obs_noise,0,double_integrator,tanh_rnn,1000,0.10532904625870287,0.28574286359827966,141.90505145072936,141.05374790906907,0.48758770916707583,False,False,0,56,56,56.0,0.0,0.675422267659667,True,True,False,True,cuda,cuda,143.05019545555115,obs_noise
robustness_obs_noise,1,double_integrator,tanh_rnn,1000,0.10680080820806324,0.2978526579705067,476901.67047223565,476735.6728485131,0.5346549585589659,False,False,0,82,82,82.0,0.0,0.6647280338526061,True,True,False,True,cuda,cuda,143.34575390815735,obs_noise
robustness_obs_noise,2,double_integrator,tanh_rnn,1000,0.10690892083570361,0.2864850893942639,171132.38378130435,170823.21392478942,0.5052129806781345,False,False,0,77,77,77.0,0.0,0.6637035689937825,True,True,False,True,cuda,cuda,143.57625555992126,obs_noise
robustness_obs_noise,3,double_integrator,tanh_rnn,1000,0.10418805597350002,0.2537225336465053,41.39374299287796,41.30972820281983,0.48763753995706927,False,False,0,48,48,48.0,0.0,0.6687517568315063,True,True,False,True,cuda,cuda,144.68456411361694,obs_noise
robustness_obs_noise,4,double_integrator,tanh_rnn,1000,0.10361461197957396,0.3014731722138822,126.4238280558586,125.32127006530762,0.4612234739429969,False,False,0,47,47,47.0,0.0,0.663484699626893,True,True,False,True,cuda,cuda,145.90172410011292,obs_noise
robustness_obs_noise,5,double_integrator,tanh_rnn,1000,0.10246350006200373,0.3192869383469224,165.80502883672713,165.7991191673279,0.4859392115289977,False,False,0,53,53,53.0,0.0,0.6606450700599182,True,True,False,True,cuda,cuda,146.1718122959137,obs_noise
robustness_obs_noise,6,double_integrator,tanh_rnn,1000,0.10610632251016795,0.26237173347268256,33.58361897468567,33.80073773384094,0.49380230584266016,False,False,0,51,51,51.0,0.0,0.6658060388199415,True,True,False,True,cuda,cuda,146.24135994911194,obs_noise
robustness_obs_noise,7,double_integrator,tanh_rnn,1000,0.10615132877603173,0.28247790700523184,432.7982307744026,433.8181898570061,0.5083607109203884,False,False,0,58,58,58.0,0.0,0.6681817714416128,True,True,False,True,cuda,cuda,146.78206324577332,obs_noise
robustness_obs_noise,8,double_integrator,tanh_rnn,1000,0.10471772870980203,0.29361239161342384,26.32015103816986,26.43927592277527,0.4682953582401142,False,False,0,45,45,45.0,0.0,0.6712566229837645,True,True,False,True,cuda,cuda,146.15391373634338,obs_noise
robustness_obs_noise,9,double_integrator,tanh_rnn,1000,0.10472348982468248,0.29576501620002094,12.212011976242065,12.145022573471069,0.48522761322493513,False,False,0,46,46,46.0,0.0,0.6640183210237596,True,True,False,True,cuda,cuda,146.42009139060974,obs_noise
robustness_obs_noise,10,double_integrator,tanh_rnn,1000,0.10288790529593825,0.2903527287300676,357.2251461839676,357.1152632975578,0.4883310538010331,False,False,0,53,53,53.0,0.0,0.6622467722467511,True,True,False,True,cuda,cuda,146.63508009910583,obs_noise
robustness_obs_noise,11,double_integrator,tanh_rnn,1000,0.10472264626063406,0.29614697220735253,19.80695990562439,26.713901226520537,0.4849881082690337,False,False,0,59,59,59.0,0.0,0.6636367734728321,True,True,False,True,cuda,cuda,144.7723319530487,obs_noise
robustness_obs_noise,12,double_integrator,tanh_rnn,1000,0.10328940778039396,0.31448461501859126,177074.767047112,176741.739125185,0.48801176897755316,False,False,0,60,60,60.0,0.0,0.6687490109790893,True,True,False,True,cuda,cuda,145.80211353302002,obs_noise
robustness_obs_noise,13,double_integrator,tanh_rnn,1000,0.10352270597591996,0.3184454524517059,9548.40380903244,9550.852061436177,0.48302266850491227,False,False,0,58,58,58.0,0.0,0.6642014327756591,True,True,False,True,cuda,cuda,146.39793705940247,obs_noise
robustness_obs_noise,14,double_integrator,tanh_rnn,1000,0.10292310974560678,0.2614620063244365,25.970708026885987,25.66510486125946,0.49376336669912557,False,False,0,48,48,48.0,0.0,0.6695427036237137,True,True,False,True,cuda,cuda,145.81655836105347,obs_noise
robustness_adam,0,double_integrator,tanh_rnn,1000,0.07813188669200406,0.07941242997650988,23454.049926774504,141.9070227098465,0.008365799665999362,True,False,0,47,47,47.0,0.0,0.6548561030902532,True,False,False,True,cuda,cuda,135.08940935134888,adam
robustness_adam,1,double_integrator,tanh_rnn,1000,0.07826918963673604,0.0794907045045693,476814.58604296687,476814.58604296687,0.01045291565196628,False,False,0,58,58,58.0,0.0,0.6199320935893671,True,False,False,True,cuda,cuda,135.0911066532135,adam
robustness_adam,2,double_integrator,tanh_rnn,1000,0.07797994775241643,0.07936489329100369,176465.06319591284,171145.6100800228,0.006768831201868078,False,False,0,57,57,57.0,0.0,0.6105702973291545,True,False,False,True,cuda,cuda,135.794127702713,adam
robustness_adam,3,double_integrator,tanh_rnn,1000,0.07825729227707495,0.07958241901912783,331.091458773613,41.16185930013657,0.007630072282705601,True,False,0,44,44,44.0,0.0,0.6463510398987624,True,False,False,True,cuda,cuda,135.23660492897034,adam
robustness_adam,4,double_integrator,tanh_rnn,1000,0.07789567609729471,0.08060426893411204,40551.99247070789,1152.404055736065,0.014268282225371517,True,False,0,44,44,44.0,0.0,0.5751273939574475,True,False,False,True,cuda,cuda,135.48671436309814,adam
robustness_adam,5,double_integrator,tanh_rnn,1000,0.07766794047261406,0.07995391855598427,1739.7218879818915,165.89774455308915,0.013243486973716325,True,False,0,44,44,44.0,0.0,0.6154934268942888,True,False,False,True,cuda,cuda,135.48744702339172,adam
robustness_adam,6,double_integrator,tanh_rnn,1000,0.07794562916483513,0.07996941381104988,221.68150327205657,33.592188193798066,0.010754496402632483,True,False,0,46,46,46.0,0.0,0.5649827641770004,True,False,False,True,cuda,cuda,135.73839163780212,adam
robustness_adam,7,double_integrator,tanh_rnn,1000,0.07833174394358626,0.0794906749052825,1000.2051274394989,434.19455688476563,0.003906107042950027,True,False,0,44,44,44.0,0.0,0.5962789482069849,True,False,False,True,cuda,cuda,135.54854273796082,adam
robustness_adam,8,double_integrator,tanh_rnn,1000,0.07757480379129164,0.07986467821632687,17258.37314793587,26.457200717926025,0.021985524770708073,True,False,0,43,43,43.0,0.0,0.7372009143033422,True,False,False,True,cuda,cuda,135.61721301078796,adam
robustness_adam,9,double_integrator,tanh_rnn,1000,0.07805479394371648,0.07953980797708937,25389.43175019026,12198.44078900814,0.011318738396834175,True,False,0,46,46,46.0,0.0,0.7407957601758325,True,False,False,True,cuda,cuda,135.10208797454834,adam
robustness_adam,10,double_integrator,tanh_rnn,1000,0.07832931071043504,0.0801550012984444,1605.829234418869,357.2121771097183,0.010394446227517735,True,False,0,49,49,49.0,0.0,0.5642525122848563,True,False,False,True,cuda,cuda,135.08217692375183,adam
robustness_adam,11,double_integrator,tanh_rnn,1000,0.07772119468849396,0.07967865954022273,455.8845286369324,345.4347713327408,0.01023839780156699,True,False,0,55,55,55.0,0.0,0.6371559621286853,True,False,False,True,cuda,cuda,135.65004110336304,adam
robustness_adam,12,double_integrator,tanh_rnn,1000,0.07840729497930035,0.079334495140738,219071.54487529755,177022.9209902668,0.006136393239653686,False,False,0,53,53,53.0,0.0,0.6461602892107063,True,False,False,True,cuda,cuda,135.8352701663971,adam
robustness_adam,13,double_integrator,tanh_rnn,1000,0.07798061097444083,0.07926355880917982,17987.997032227515,9545.464770712853,0.0036038492977613374,False,False,0,42,42,42.0,0.0,0.5574023194628682,True,False,False,True,cuda,cuda,135.14466524124146,adam
robustness_adam,14,double_integrator,tanh_rnn,1000,0.07796280822488183,0.08108131675748155,212.3864378499985,25.892375702857972,0.015915133267209683,True,False,0,47,47,47.0,0.0,0.6259820245744722,True,False,False,True,cuda,cuda,136.12420773506165,adam
robustness_high_control_penalty,0,double_integrator,tanh_rnn,1000,0.0939522312241944,0.3040831736584096,141.9070227098465,141.9070227098465,0.5005537952681477,False,False,0,56,56,56.0,0.0,0.7126070218573307,True,True,False,True,cuda,cuda,138.20745420455933,high_control_penalty
robustness_high_control_penalty,1,double_integrator,tanh_rnn,1000,0.09412184735796471,0.3606849041919118,476814.58604296687,476814.58604296687,0.5349705649766616,False,False,0,82,82,82.0,0.0,0.7020152983779321,True,True,False,True,cuda,cuda,138.45105028152466,high_control_penalty
robustness_high_control_penalty,2,double_integrator,tanh_rnn,1000,0.09359246258503998,0.32010452879203055,171145.6100800228,171145.6100800228,0.517557460544447,False,False,0,74,74,74.0,0.0,0.6999596810159667,True,True,False,True,cuda,cuda,137.86245727539062,high_control_penalty
robustness_high_control_penalty,3,double_integrator,tanh_rnn,1000,0.09377421256489812,0.27223097913040467,41.16185930013657,41.16185930013657,0.48800975776362365,False,False,0,49,49,49.0,0.0,0.7047877210248832,True,True,False,True,cuda,cuda,138.56633591651917,high_control_penalty
robustness_high_control_penalty,4,double_integrator,tanh_rnn,1000,0.09319187146370782,0.3012766348361038,126.08653475046158,126.08653475046158,0.46466978546739796,False,False,0,47,47,47.0,0.0,0.7019466547854606,True,True,False,True,cuda,cuda,137.5897650718689,high_control_penalty
robustness_high_control_penalty,5,double_integrator,tanh_rnn,1000,0.09279895111476302,0.3096757922280813,165.89774455308915,165.89774455308915,0.4971550153448224,False,False,0,53,53,53.0,0.0,0.6977887362580338,True,True,False,True,cuda,cuda,136.08324003219604,high_control_penalty
robustness_high_control_penalty,6,double_integrator,tanh_rnn,1000,0.09351169430490783,0.28034792415133764,33.592188193798066,33.592188193798066,0.49257830996991275,False,False,0,51,51,51.0,0.0,0.7023616434380298,True,True,False,True,cuda,cuda,135.65271544456482,high_control_penalty
robustness_high_control_penalty,7,double_integrator,tanh_rnn,1000,0.09401715167230043,0.3221520300745123,434.19455688476563,434.19455688476563,0.5195481584107409,False,False,0,58,58,58.0,0.0,0.704847980949543,True,True,False,True,cuda,cuda,137.07217717170715,high_control_penalty
robustness_high_control_penalty,8,double_integrator,tanh_rnn,1000,0.0934863314445141,0.2947229226579657,26.457200717926025,26.457200717926025,0.4774920266681491,False,False,0,47,47,47.0,0.0,0.7084999192801377,True,True,False,True,cuda,cuda,136.87420845031738,high_control_penalty
robustness_high_control_penalty,9,double_integrator,tanh_rnn,1000,0.093147661078084,0.29752845466369765,12.149343402385712,12.149343402385712,0.48279220920326227,False,False,0,47,47,47.0,0.0,0.7012863672561789,True,True,False,True,cuda,cuda,136.28019905090332,high_control_penalty
robustness_high_control_penalty,10,double_integrator,tanh_rnn,1000,0.09319088585435126,0.2966430809635494,357.2121771097183,357.2121771097183,0.48690591288388385,False,False,0,54,54,54.0,0.0,0.7000701933923195,True,True,False,True,cuda,cuda,136.59044003486633,high_control_penalty
robustness_high_control_penalty,11,double_integrator,tanh_rnn,1000,0.09335067641642364,0.3028353070008234,19.794599561691285,26.71807363986969,0.4982857936666965,False,False,0,58,58,58.0,0.0,0.7010288586140017,True,True,False,True,cuda,cuda,138.34288883209229,high_control_penalty
robustness_high_control_penalty,12,double_integrator,tanh_rnn,1000,0.09403118903212826,0.32498610118611393,177022.9209902668,177022.9209902668,0.5009379916056683,False,False,0,59,59,59.0,0.0,0.705071999547635,True,True,False,True,cuda,cuda,138.57941794395447,high_control_penalty
robustness_high_control_penalty,13,double_integrator,tanh_rnn,1000,0.09344005015794501,0.31651283397193763,9545.464770712853,9545.464770712853,0.49347188214741294,False,False,0,59,59,59.0,0.0,0.7009214160942708,True,True,False,True,cuda,cuda,138.13108801841736,high_control_penalty
robustness_high_control_penalty,14,double_integrator,tanh_rnn,1000,0.09377011242407722,0.28299895905630684,25.892375702857972,25.892375702857972,0.4976468155227035,False,False,0,49,49,49.0,0.0,0.7069310406627106,True,True,False,True,cuda,cuda,138.1515393257141,high_control_penalty
robustness_no_clip,0,double_integrator,tanh_rnn,1000,,,141.9070227098465,inf,0.0,False,True,500,200,700,,,,False,False,True,False,cuda,cuda,123.5467038154602,no_clip
robustness_no_clip,1,double_integrator,tanh_rnn,1000,,,476814.58604296687,inf,0.0,False,True,500,200,700,,,,False,False,True,False,cuda,cuda,123.55812168121338,no_clip
robustness_no_clip,2,double_integrator,tanh_rnn,1000,,,171145.6100800228,inf,0.0,False,True,500,200,700,,,,False,False,True,False,cuda,cuda,125.1178047657013,no_clip
robustness_no_clip,3,double_integrator,tanh_rnn,1000,,,41.16185930013657,inf,0.0,False,True,500,200,700,,,,False,False,True,False,cuda,cuda,125.08420968055725,no_clip
robustness_no_clip,4,double_integrator,tanh_rnn,1000,,,126.08653475046158,inf,0.0,False,True,500,200,700,,,,False,False,True,False,cuda,cuda,126.22726106643677,no_clip
robustness_no_clip,5,double_integrator,tanh_rnn,1000,,,165.89774455308915,inf,0.0,False,True,500,200,700,,,,False,False,True,False,cuda,cuda,124.75247716903687,no_clip
robustness_no_clip,6,double_integrator,tanh_rnn,1000,,,33.592188193798066,inf,0.0,False,True,500,200,700,,,,False,False,True,False,cuda,cuda,128.64848566055298,no_clip
robustness_no_clip,7,double_integrator,tanh_rnn,1000,,,434.19455688476563,inf,0.0,False,True,500,200,700,,,,False,False,True,False,cuda,cuda,126.21059036254883,no_clip
robustness_no_clip,8,double_integrator,tanh_rnn,1000,,,26.457200717926025,inf,0.0,False,True,500,200,700,,,,False,False,True,False,cuda,cuda,124.76234698295593,no_clip
robustness_no_clip,9,double_integrator,tanh_rnn,1000,,,12.149343402385712,inf,0.0,False,True,500,200,700,,,,False,False,True,False,cuda,cuda,124.7924325466156,no_clip
robustness_no_clip,10,double_integrator,tanh_rnn,1000,,,357.2121771097183,inf,0.0,False,True,500,200,700,,,,False,False,True,False,cuda,cuda,124.03211379051208,no_clip
robustness_no_clip,11,double_integrator,tanh_rnn,1000,,,19.73717726945877,inf,0.0,False,True,500,200,700,,,,False,False,True,False,cuda,cuda,123.2561514377594,no_clip
robustness_no_clip,12,double_integrator,tanh_rnn,1000,,,177022.9209902668,inf,0.0,False,True,500,200,700,,,,False,False,True,False,cuda,cuda,124.15084481239319,no_clip
robustness_no_clip,13,double_integrator,tanh_rnn,1000,,,9545.464770712853,inf,0.0,False,True,500,200,700,,,,False,False,True,False,cuda,cuda,125.41143250465393,no_clip
robustness_no_clip,14,double_integrator,tanh_rnn,1000,,,25.892375702857972,inf,0.0,False,True,500,200,700,,,,False,False,True,False,cuda,cuda,125.3040406703949,no_clip
